Pasar,Komoditas,Tanggal,Harga_Prediksi
Pasar Ciledug,Ikan Tongkol,2026-07-05,30000.0
Pasar Ciledug,Ikan Tongkol,2026-07-06,30000.0
Pasar Ciledug,Ikan Tongkol,2026-07-07,30000.0
Pasar Ciledug,Ikan Tongkol,2026-07-08,30000.0
Pasar Ciledug,Ikan Tongkol,2026-07-09,30000.0
Pasar Ciledug,Ikan Tongkol,2026-07-10,30000.0
Pasar Ciledug,Ikan Tongkol,2026-07-11,30000.0
Pasar Ciledug,Ikan Tongkol,2026-07-12,30000.0
Pasar Ciledug,Ikan Tongkol,2026-07-13,30000.0
Pasar Ciledug,Ikan Tongkol,2026-07-14,30000.0
Pasar Ciledug,Ikan Tongkol,2026-07-15,30000.0
Pasar Ciledug,Ikan Tongkol,2026-07-16,30000.0
Pasar Ciledug,Ikan Tongkol,2026-07-17,30000.0
Pasar Ciledug,Indomie Kari Ayam,2026-07-04,3000.0
Pasar Ciledug,Indomie Kari Ayam,2026-07-05,3000.0
Pasar Ciledug,Indomie Kari Ayam,2026-07-06,3000.0
Pasar Ciledug,Indomie Kari Ayam,2026-07-07,3000.0
Pasar Ciledug,Indomie Kari Ayam,2026-07-08,3000.0
Pasar Ciledug,Indomie Kari Ayam,2026-07-09,3000.0
Pasar Ciledug,Indomie Kari Ayam,2026-07-10,3000.0
Pasar Ciledug,Indomie Kari Ayam,2026-07-11,3000.0
Pasar Ciledug,Indomie Kari Ayam,2026-07-12,3000.0
Pasar Ciledug,Indomie Kari Ayam,2026-07-13,3000.0
Pasar Ciledug,Indomie Kari Ayam,2026-07-14,3000.0
Pasar Ciledug,Indomie Kari Ayam,2026-07-15,3000.0
Pasar Ciledug,Indomie Kari Ayam,2026-07-16,3000.0
Pasar Ciledug,Indomie Kari Ayam,2026-07-17,3000.0
Pasar Ciledug,Jagung Pipilan,2026-07-04,10000.0
Pasar Ciledug,Jagung Pipilan,2026-07-05,10000.0
Pasar Ciledug,Jagung Pipilan,2026-07-06,10000.0
Pasar Ciledug,Jagung Pipilan,2026-07-07,10000.0
Pasar Ciledug,Jagung Pipilan,2026-07-08,10000.0
Pasar Ciledug,Jagung Pipilan,2026-07-09,10000.0
Pasar Ciledug,Jagung Pipilan,2026-07-10,10000.0
Pasar Ciledug,Jagung Pipilan,2026-07-11,10000.0
Pasar Ciledug,Jagung Pipilan,2026-07-12,10000.0
Pasar Ciledug,Jagung Pipilan,2026-07-13,10000.0
Pasar Ciledug,Jagung Pipilan,2026-07-14,10000.0
Pasar Ciledug,Jagung Pipilan,2026-07-15,10000.0
Pasar Ciledug,Jagung Pipilan,2026-07-16,10000.0
Pasar Ciledug,Jagung Pipilan,2026-07-17,10000.0
Pasar Ciledug,Jagung Pipilan Kering,2026-07-04,4000.0
Pasar Ciledug,Jagung Pipilan Kering,2026-07-05,4000.0
Pasar Ciledug,Jagung Pipilan Kering,2026-07-06,4000.0
Pasar Ciledug,Jagung Pipilan Kering,2026-07-07,4000.0
Pasar Ciledug,Jagung Pipilan Kering,2026-07-08,4000.0
Pasar Ciledug,Jagung Pipilan Kering,2026-07-09,4000.0
Pasar Ciledug,Jagung Pipilan Kering,2026-07-10,4000.0
Pasar Ciledug,Jagung Pipilan Kering,2026-07-11,4000.0
Pasar Ciledug,Jagung Pipilan Kering,2026-07-12,4000.0
Pasar Ciledug,Jagung Pipilan Kering,2026-07-13,4000.0
Pasar Ciledug,Jagung Pipilan Kering,2026-07-14,4000.0
Pasar Ciledug,Jagung Pipilan Kering,2026-07-15,4000.0
Pasar Ciledug,Jagung Pipilan Kering,2026-07-16,4000.0
Pasar Ciledug,Jagung Pipilan Kering,2026-07-17,4000.0
Pasar Ciledug,Kacang Panjang,2026-07-04,23000.0
Pasar Ciledug,Kacang Panjang,2026-07-05,23000.0
Pasar Ciledug,Kacang Panjang,2026-07-06,23000.0
Pasar Ciledug,Kacang Panjang,2026-07-07,23000.0
Pasar Ciledug,Kacang Panjang,2026-07-08,23000.0
Pasar Ciledug,Kacang Panjang,2026-07-09,23000.0
Pasar Ciledug,Kacang Panjang,2026-07-10,23000.0
Pasar Ciledug,Kacang Panjang,2026-07-11,23000.0
Pasar Ciledug,Kacang Panjang,2026-07-12,23000.0
Pasar Ciledug,Kacang Panjang,2026-07-13,23000.0
Pasar Ciledug,Kacang Panjang,2026-07-14,23000.0
Pasar Ciledug,Kacang Panjang,2026-07-15,23000.0
Pasar Ciledug,Kacang Panjang,2026-07-16,23000.0
Pasar Ciledug,Kacang Panjang,2026-07-17,23000.0
Pasar Ciledug,Kacang Hijau,2026-07-04,30000.0
Pasar Ciledug,Kacang Hijau,2026-07-05,30000.0
Pasar Ciledug,Kacang Hijau,2026-07-06,30000.0
Pasar Ciledug,Kacang Hijau,2026-07-07,30000.0
Pasar Ciledug,Kacang Hijau,2026-07-08,29500.0
Pasar Ciledug,Kacang Hijau,2026-07-09,30000.0
Pasar Ciledug,Kacang Hijau,2026-07-10,29500.0
Pasar Ciledug,Kacang Hijau,2026-07-11,29500.0
Pasar Ciledug,Kacang Hijau,2026-07-12,29500.0
Pasar Ciledug,Kacang Hijau,2026-07-13,29000.0
Pasar Ciledug,Kacang Hijau,2026-07-14,29500.0
Pasar Ciledug,Kacang Hijau,2026-07-15,30000.0
Pasar Ciledug,Kacang Hijau,2026-07-16,30000.0
Pasar Ciledug,Kacang Hijau,2026-07-17,29500.0
Pasar Ciledug,Kacang Kedelai Impor,2026-07-04,14000.0
Pasar Ciledug,Kacang Kedelai Impor,2026-07-05,14000.0
Pasar Ciledug,Kacang Kedelai Impor,2026-07-06,14000.0
Pasar Ciledug,Kacang Kedelai Impor,2026-07-07,14000.0
Pasar Ciledug,Kacang Kedelai Impor,2026-07-08,14000.0
Pasar Ciledug,Kacang Kedelai Impor,2026-07-09,14000.0
Pasar Ciledug,Kacang Kedelai Impor,2026-07-10,14000.0
Pasar Ciledug,Kacang Kedelai Impor,2026-07-11,14000.0
Pasar Ciledug,Kacang Kedelai Impor,2026-07-12,14000.0
Pasar Ciledug,Kacang Kedelai Impor,2026-07-13,14000.0
Pasar Ciledug,Kacang Kedelai Impor,2026-07-14,14000.0
Pasar Ciledug,Kacang Kedelai Impor,2026-07-15,14000.0
Pasar Ciledug,Kacang Kedelai Impor,2026-07-16,14000.0
Pasar Ciledug,Kacang Kedelai Impor,2026-07-17,14000.0
Pasar Ciledug,Kacang Kedelai Lokal,2026-07-04,13000.0
Pasar Ciledug,Kacang Kedelai Lokal,2026-07-05,13000.0
Pasar Ciledug,Kacang Kedelai Lokal,2026-07-06,13000.0
Pasar Ciledug,Kacang Kedelai Lokal,2026-07-07,13000.0
Pasar Ciledug,Kacang Kedelai Lokal,2026-07-08,13000.0
Pasar Ciledug,Kacang Kedelai Lokal,2026-07-09,13000.0
Pasar Ciledug,Kacang Kedelai Lokal,2026-07-10,13000.0
Pasar Ciledug,Kacang Kedelai Lokal,2026-07-11,13000.0
Pasar Ciledug,Kacang Kedelai Lokal,2026-07-12,13000.0
Pasar Ciledug,Kacang Kedelai Lokal,2026-07-13,13000.0
Pasar Ciledug,Kacang Kedelai Lokal,2026-07-14,13000.0
Pasar Ciledug,Kacang Kedelai Lokal,2026-07-15,13000.0
Pasar Ciledug,Kacang Kedelai Lokal,2026-07-16,13000.0
Pasar Ciledug,Kacang Kedelai Lokal,2026-07-17,13000.0
Pasar Ciledug,Kacang Tanah kupas,2026-07-04,29000.0
Pasar Ciledug,Kacang Tanah kupas,2026-07-05,29000.0
Pasar Ciledug,Kacang Tanah kupas,2026-07-06,29000.0
Pasar Ciledug,Kacang Tanah kupas,2026-07-07,29000.0
Pasar Ciledug,Kacang Tanah kupas,2026-07-08,29000.0
Pasar Ciledug,Kacang Tanah kupas,2026-07-09,29000.0
Pasar Ciledug,Kacang Tanah kupas,2026-07-10,29000.0
Pasar Ciledug,Kacang Tanah kupas,2026-07-11,29000.0
Pasar Ciledug,Kacang Tanah kupas,2026-07-12,29000.0
Pasar Ciledug,Kacang Tanah kupas,2026-07-13,29000.0
Pasar Ciledug,Kacang Tanah kupas,2026-07-14,29000.0
Pasar Ciledug,Kacang Tanah kupas,2026-07-15,29000.0
Pasar Ciledug,Kacang Tanah kupas,2026-07-16,29000.0
Pasar Ciledug,Kacang Tanah kupas,2026-07-17,29000.0
Pasar Ciledug,Kangkung,2026-07-04,170000.0
Pasar Ciledug,Kangkung,2026-07-05,170000.0
Pasar Ciledug,Kangkung,2026-07-06,170000.0
Pasar Ciledug,Kangkung,2026-07-07,170000.0
Pasar Ciledug,Kangkung,2026-07-08,170000.0
Pasar Ciledug,Kangkung,2026-07-09,170000.0
Pasar Ciledug,Kangkung,2026-07-10,170000.0
Pasar Ciledug,Kangkung,2026-07-11,170000.0
Pasar Ciledug,Kangkung,2026-07-12,170000.0
Pasar Ciledug,Kangkung,2026-07-13,170000.0
Pasar Ciledug,Kangkung,2026-07-14,170000.0
Pasar Ciledug,Kangkung,2026-07-15,170000.0
Pasar Ciledug,Kangkung,2026-07-16,170000.0
Pasar Ciledug,Kangkung,2026-07-17,170000.0
Pasar Ciledug,Kacang Tanah/Suuk,2026-07-04,35000.0
Pasar Ciledug,Kacang Tanah/Suuk,2026-07-05,35000.0
Pasar Ciledug,Kacang Tanah/Suuk,2026-07-06,35000.0
Pasar Ciledug,Kacang Tanah/Suuk,2026-07-07,35000.0
Pasar Ciledug,Kacang Tanah/Suuk,2026-07-08,35000.0
Pasar Ciledug,Kacang Tanah/Suuk,2026-07-09,35000.0
Pasar Ciledug,Kacang Tanah/Suuk,2026-07-10,35000.0
Pasar Ciledug,Kacang Tanah/Suuk,2026-07-11,35000.0
Pasar Ciledug,Kacang Tanah/Suuk,2026-07-12,35000.0
Pasar Ciledug,Kacang Tanah/Suuk,2026-07-13,35000.0
Pasar Ciledug,Kacang Tanah/Suuk,2026-07-14,35000.0
Pasar Ciledug,Kacang Tanah/Suuk,2026-07-15,35000.0
Pasar Ciledug,Kacang Tanah/Suuk,2026-07-16,35000.0
Pasar Ciledug,Kacang Tanah/Suuk,2026-07-17,35000.0
Pasar Ciledug,Kentang,2026-07-04,16000.0
Pasar Ciledug,Kentang,2026-07-05,16000.0
Pasar Ciledug,Kentang,2026-07-06,16500.0
Pasar Ciledug,Kentang,2026-07-07,16500.0
Pasar Ciledug,Kentang,2026-07-08,16500.0
Pasar Ciledug,Kentang,2026-07-09,17000.0
Pasar Ciledug,Kentang,2026-07-10,17000.0
Pasar Ciledug,Kentang,2026-07-11,16500.0
Pasar Ciledug,Kentang,2026-07-12,16500.0
Pasar Ciledug,Kentang,2026-07-13,17000.0
Pasar Ciledug,Kentang,2026-07-14,17000.0
Pasar Ciledug,Kentang,2026-07-15,17000.0
Pasar Ciledug,Kentang,2026-07-16,16500.0
Pasar Ciledug,Kentang,2026-07-17,16500.0
Pasar Ciledug,Ketela Pohon/Singkong,2026-07-04,3500.0
Pasar Ciledug,Ketela Pohon/Singkong,2026-07-05,3500.0
Pasar Ciledug,Ketela Pohon/Singkong,2026-07-06,3500.0
Pasar Ciledug,Ketela Pohon/Singkong,2026-07-07,3500.0
Pasar Ciledug,Ketela Pohon/Singkong,2026-07-08,3500.0
Pasar Ciledug,Ketela Pohon/Singkong,2026-07-09,3500.0
Pasar Ciledug,Ketela Pohon/Singkong,2026-07-10,3500.0
Pasar Ciledug,Ketela Pohon/Singkong,2026-07-11,3500.0
Pasar Ciledug,Ketela Pohon/Singkong,2026-07-12,3500.0
Pasar Ciledug,Ketela Pohon/Singkong,2026-07-13,3500.0
Pasar Ciledug,Ketela Pohon/Singkong,2026-07-14,3500.0
Pasar Ciledug,Ketela Pohon/Singkong,2026-07-15,3500.0
Pasar Ciledug,Ketela Pohon/Singkong,2026-07-16,3500.0
Pasar Ciledug,Ketela Pohon/Singkong,2026-07-17,3500.0
Pasar Ciledug,Kunci Biru,2026-07-04,13000.0
Pasar Ciledug,Kunci Biru,2026-07-05,13000.0
Pasar Ciledug,Kunci Biru,2026-07-06,13000.0
Pasar Ciledug,Kunci Biru,2026-07-07,13000.0
Pasar Ciledug,Kunci Biru,2026-07-08,13000.0
Pasar Ciledug,Kunci Biru,2026-07-09,13000.0
Pasar Ciledug,Kunci Biru,2026-07-10,13000.0
Pasar Ciledug,Kunci Biru,2026-07-11,13000.0
Pasar Ciledug,Kunci Biru,2026-07-12,13000.0
Pasar Ciledug,Kunci Biru,2026-07-13,13000.0
Pasar Ciledug,Kunci Biru,2026-07-14,13000.0
Pasar Ciledug,Kunci Biru,2026-07-15,13000.0
Pasar Ciledug,Kunci Biru,2026-07-16,13000.0
Pasar Ciledug,Kunci Biru,2026-07-17,13000.0
Pasar Ciledug,Kol,2026-07-04,8000.0
Pasar Ciledug,Kol,2026-07-05,8000.0
Pasar Ciledug,Kol,2026-07-06,7500.0
Pasar Ciledug,Kol,2026-07-07,7500.0
Pasar Ciledug,Kol,2026-07-08,8000.0
Pasar Ciledug,Kol,2026-07-09,8000.0
Pasar Ciledug,Kol,2026-07-10,8000.0
Pasar Ciledug,Kol,2026-07-11,8000.0
Pasar Ciledug,Kol,2026-07-12,8000.0
Pasar Ciledug,Kol,2026-07-13,8000.0
Pasar Ciledug,Kol,2026-07-14,8000.0
Pasar Ciledug,Kol,2026-07-15,8000.0
Pasar Ciledug,Kol,2026-07-16,8000.0
Pasar Ciledug,Kol,2026-07-17,8000.0
Pasar Ciledug,Margarine Blue Band,2026-07-04,9500.0
Pasar Ciledug,Margarine Blue Band,2026-07-05,9500.0
Pasar Ciledug,Margarine Blue Band,2026-07-06,9500.0
Pasar Ciledug,Margarine Blue Band,2026-07-07,9500.0
Pasar Ciledug,Margarine Blue Band,2026-07-08,9500.0
Pasar Ciledug,Margarine Blue Band,2026-07-09,9500.0
Pasar Ciledug,Margarine Blue Band,2026-07-10,9500.0
Pasar Ciledug,Margarine Blue Band,2026-07-11,9500.0
Pasar Ciledug,Margarine Blue Band,2026-07-12,9500.0
Pasar Ciledug,Margarine Blue Band,2026-07-13,9500.0
Pasar Ciledug,Margarine Blue Band,2026-07-14,9500.0
Pasar Ciledug,Margarine Blue Band,2026-07-15,9500.0
Pasar Ciledug,Margarine Blue Band,2026-07-16,9500.0
Pasar Ciledug,Margarine Blue Band,2026-07-17,9500.0
Pasar Ciledug,Mie Instan Sedaap Soto,2026-07-04,28000.0
Pasar Ciledug,Mie Instan Sedaap Soto,2026-07-05,28000.0
Pasar Ciledug,Mie Instan Sedaap Soto,2026-07-06,28000.0
Pasar Ciledug,Mie Instan Sedaap Soto,2026-07-07,28000.0
Pasar Ciledug,Mie Instan Sedaap Soto,2026-07-08,28000.0
Pasar Ciledug,Mie Instan Sedaap Soto,2026-07-09,28500.0
Pasar Ciledug,Mie Instan Sedaap Soto,2026-07-10,28000.0
Pasar Ciledug,Mie Instan Sedaap Soto,2026-07-11,28500.0
Pasar Ciledug,Mie Instan Sedaap Soto,2026-07-12,28000.0
Pasar Ciledug,Mie Instan Sedaap Soto,2026-07-13,28500.0
Pasar Ciledug,Mie Instan Sedaap Soto,2026-07-14,28000.0
Pasar Ciledug,Mie Instan Sedaap Soto,2026-07-15,28000.0
Pasar Ciledug,Mie Instan Sedaap Soto,2026-07-16,28000.0
Pasar Ciledug,Mie Instan Sedaap Soto,2026-07-17,29000.0
Pasar Ciledug,Margarine Simas,2026-07-04,7000.0
Pasar Ciledug,Margarine Simas,2026-07-05,7000.0
Pasar Ciledug,Margarine Simas,2026-07-06,7000.0
Pasar Ciledug,Margarine Simas,2026-07-07,7000.0
Pasar Ciledug,Margarine Simas,2026-07-08,7000.0
Pasar Ciledug,Margarine Simas,2026-07-09,7000.0
Pasar Ciledug,Margarine Simas,2026-07-10,7000.0
Pasar Ciledug,Margarine Simas,2026-07-11,7000.0
Pasar Ciledug,Margarine Simas,2026-07-12,7000.0
Pasar Ciledug,Margarine Simas,2026-07-13,7000.0
Pasar Ciledug,Margarine Simas,2026-07-14,7000.0
Pasar Ciledug,Margarine Simas,2026-07-15,7000.0
Pasar Ciledug,Margarine Simas,2026-07-16,7000.0
Pasar Ciledug,Margarine Simas,2026-07-17,7000.0
Pasar Ciledug,Minyak Goreng Bimoli,2026-07-04,16500.0
Pasar Ciledug,Minyak Goreng Bimoli,2026-07-05,16500.0
Pasar Ciledug,Minyak Goreng Bimoli,2026-07-06,16500.0
Pasar Ciledug,Minyak Goreng Bimoli,2026-07-07,16500.0
Pasar Ciledug,Minyak Goreng Bimoli,2026-07-08,16500.0
Pasar Ciledug,Minyak Goreng Bimoli,2026-07-09,16500.0
Pasar Ciledug,Minyak Goreng Bimoli,2026-07-10,16500.0
Pasar Ciledug,Minyak Goreng Bimoli,2026-07-11,16500.0
Pasar Ciledug,Minyak Goreng Bimoli,2026-07-12,16500.0
Pasar Ciledug,Minyak Goreng Bimoli,2026-07-13,16500.0
Pasar Ciledug,Minyak Goreng Bimoli,2026-07-14,16500.0
Pasar Ciledug,Minyak Goreng Bimoli,2026-07-15,16500.0
Pasar Ciledug,Minyak Goreng Bimoli,2026-07-16,16500.0
Pasar Ciledug,Minyak Goreng Bimoli,2026-07-17,16500.0
Pasar Ciledug,Minyak Goreng Curah,2026-07-04,22000.0
Pasar Ciledug,Minyak Goreng Curah,2026-07-05,22000.0
Pasar Ciledug,Minyak Goreng Curah,2026-07-06,22000.0
Pasar Ciledug,Minyak Goreng Curah,2026-07-07,22000.0
Pasar Ciledug,Minyak Goreng Curah,2026-07-08,21000.0
Pasar Ciledug,Minyak Goreng Curah,2026-07-09,20500.0
Pasar Ciledug,Minyak Goreng Curah,2026-07-10,20500.0
Pasar Ciledug,Minyak Goreng Curah,2026-07-11,20000.0
Pasar Ciledug,Minyak Goreng Curah,2026-07-12,20500.0
Pasar Ciledug,Minyak Goreng Curah,2026-07-13,22000.0
Pasar Ciledug,Minyak Goreng Curah,2026-07-14,22000.0
Pasar Ciledug,Minyak Goreng Curah,2026-07-15,22000.0
Pasar Ciledug,Minyak Goreng Curah,2026-07-16,22000.0
Pasar Ciledug,Minyak Goreng Curah,2026-07-17,22000.0
Pasar Ciledug,Minyak Goreng Filma,2026-07-04,20000.0
Pasar Ciledug,Minyak Goreng Filma,2026-07-05,20000.0
Pasar Ciledug,Minyak Goreng Filma,2026-07-06,20000.0
Pasar Ciledug,Minyak Goreng Filma,2026-07-07,20000.0
Pasar Ciledug,Minyak Goreng Filma,2026-07-08,20000.0
Pasar Ciledug,Minyak Goreng Filma,2026-07-09,20000.0
Pasar Ciledug,Minyak Goreng Filma,2026-07-10,20000.0
Pasar Ciledug,Minyak Goreng Filma,2026-07-11,20000.0
Pasar Ciledug,Minyak Goreng Filma,2026-07-12,20000.0
Pasar Ciledug,Minyak Goreng Filma,2026-07-13,20000.0
Pasar Ciledug,Minyak Goreng Filma,2026-07-14,20000.0
Pasar Ciledug,Minyak Goreng Filma,2026-07-15,20000.0
Pasar Ciledug,Minyak Goreng Filma,2026-07-16,20000.0
Pasar Ciledug,Minyak Goreng Filma,2026-07-17,20000.0
Pasar Ciledug,Minyak Goreng Kemasan Sederhana,2026-07-04,19000.0
Pasar Ciledug,Minyak Goreng Kemasan Sederhana,2026-07-05,19000.0
Pasar Ciledug,Minyak Goreng Kemasan Sederhana,2026-07-06,19000.0
Pasar Ciledug,Minyak Goreng Kemasan Sederhana,2026-07-07,19000.0
Pasar Ciledug,Minyak Goreng Kemasan Sederhana,2026-07-08,19000.0
Pasar Ciledug,Minyak Goreng Kemasan Sederhana,2026-07-09,19000.0
Pasar Ciledug,Minyak Goreng Kemasan Sederhana,2026-07-10,19000.0
Pasar Ciledug,Minyak Goreng Kemasan Sederhana,2026-07-11,19000.0
Pasar Ciledug,Minyak Goreng Kemasan Sederhana,2026-07-12,19000.0
Pasar Ciledug,Minyak Goreng Kemasan Sederhana,2026-07-13,19000.0
Pasar Ciledug,Minyak Goreng Kemasan Sederhana,2026-07-14,19000.0
Pasar Ciledug,Minyak Goreng Kemasan Sederhana,2026-07-15,19000.0
Pasar Ciledug,Minyak Goreng Kemasan Sederhana,2026-07-16,19000.0
Pasar Ciledug,Minyak Goreng Kemasan Sederhana,2026-07-17,19000.0
Pasar Ciledug,Minyak Goreng Tropical,2026-07-04,23000.0
Pasar Ciledug,Minyak Goreng Tropical,2026-07-05,23000.0
Pasar Ciledug,Minyak Goreng Tropical,2026-07-06,23000.0
Pasar Ciledug,Minyak Goreng Tropical,2026-07-07,23000.0
Pasar Ciledug,Minyak Goreng Tropical,2026-07-08,23000.0
Pasar Ciledug,Minyak Goreng Tropical,2026-07-09,23000.0
Pasar Ciledug,Minyak Goreng Tropical,2026-07-10,23000.0
Pasar Ciledug,Minyak Goreng Tropical,2026-07-11,23000.0
Pasar Ciledug,Minyak Goreng Tropical,2026-07-12,23000.0
Pasar Ciledug,Minyak Goreng Tropical,2026-07-13,23000.0
Pasar Ciledug,Minyak Goreng Tropical,2026-07-14,23000.0
Pasar Ciledug,Minyak Goreng Tropical,2026-07-15,23000.0
